ID,RA,DEC,PER,Q,NU,rMean,odr slope,odr slope error,intercept,intercept error,angle,angle error,pythag,M,primary_class,secondary_class
2MASS_J20470481+4349114,311.77007069097664,43.8198374299041,,0.8928500841630572,0.03180899729498902,19.03489389459461,2.0405528149915684,0.190309044078896,17.303389464522844,0.3095536146643933,63.89222249193016,2.1090680894731832,1.5380317546278877,0.06594433217657708,s,nan
2MASS_J20475256+4345137,311.9689046469143,43.75372371764185,5.936473228170153,0.30488947589909965,0.009571418978909828,18.24218667194719,0.9926701401240224,0.055333652149535284,18.25582526579532,0.136543378576091,44.78924333141908,1.59380261546209,0.9268186788745424,0.2452203184030051,p,nan
2MASS_J20475581+4329019,311.98252525962954,43.48387322013138,1.0135858720916306,0.9296843382924852,0.07228772449697304,17.6808145717608,4.209269359843433,0.25860968316265365,11.932664638282931,0.4587844423490299,76.635935068261,0.7818490360877356,2.1971652088869567,0.01969672977044981,s,nan
2MASS_J20483292+4351190,312.1371734648398,43.85529686187581,,0.6406015875585829,0.06848117602246345,19.306390517375885,-6.87384274261176,10.441220391307667,33.20906412789006,18.602860659283216,-81.72273183740614,81.25371129374194,1.3735424246673462,-0.7505649670123498,b,nan
2MASS_J20505039+4450115,312.7099655363757,44.836540725881186,222.58683877368026,0.4758820302681549,0.09050679476113913,16.876935947682117,15.226011559546555,2.5027829306820912,-13.720653357587375,5.347962203210545,86.24237702459337,0.5955580108488022,2.9001788540771423,0.3519573317144868,qpd,nan
2MASS_J20505363+4424305,312.7234562095467,44.40844658880434,5.340230268367138,0.8592732523890276,0.02855383588510272,17.000678722364217,2.4673023710247364,0.2611832969475225,13.652272730894895,0.5897193099120992,67.93723991788885,2.09915848376521,0.9188071082632564,0.7841204958062498,apd,nan
2MASS_J20505543+4417461,312.7309994942258,44.2960874126181,0.9015406815299328,0.8101752600451981,0.013782499379621956,17.795238330939227,1.306532813718502,0.1126895905469728,17.159636545055843,0.2276610867981184,52.57011573997446,2.3882871069696483,0.7392749709988096,0.1812533927769092,qps,nan
2MASS_J20510029+4424364,312.75123585817425,44.410094107931116,7.008938672886845,0.2368340826065949,0.020705552942281408,18.33375124808917,1.8086073176601405,0.16526438746250527,16.737749064144133,0.3258175217074317,61.061284300570286,2.179338474481459,1.444668933853486,0.1175722650910783,p,nan
2MASS_J20510663+4421407,312.777638321121,44.361312210949386,1.3974247735885623,0.4212279555452859,0.008795557534264583,15.6455768443038,2.556231420847181,0.6349196683401068,13.494279214144495,0.8830139163970445,68.63451272503993,4.6934425616509285,0.3109905532987309,-0.15531989220358594,p,l
2MASS_J20510895+4416420,312.78730191056013,44.27831364345297,1.1904892992814269,0.7836237938229438,0.017123680865759126,18.228841724350648,1.112193882254347,0.08251336043559954,17.997138862671694,0.16421137421312615,48.040532346351064,2.104527650968003,0.9145588964967416,0.581667557236356,qpd,nan
2MASS_J20511252+4418093,312.80219789507777,44.30255956257102,7.988072978388604,0.2936295068857383,0.009976779712767636,17.507911318037973,1.5983260546997835,0.17309726849161533,16.36564947687733,0.32783356084402016,57.96765549164523,2.782298678913396,0.6141732924492949,-0.11503284102785223,p,nan
2MASS_J20511262+4418454,312.8025823261458,44.31261411198452,,0.9242049843747248,0.013838350474564479,13.068657866019418,0.6792698828783336,0.2047238295597177,13.482816271152775,0.2671165488707512,34.18708391339282,7.7142014196404505,0.339730084310+61,-0.20844684712138312,s,nan
2MASS_J20511374+4422252,312.8072667450728,44.37366095322359,2.0763971415352644,0.4461851170838893,0.01079203824751848,18.713989500955414,1.0459402650912868,0.059887549718752826,18.622420763944504,0.12088521630128035,46.28632342445822,1.6324790942319125,0.7315294342746057,-0.08862935541018062,qps,nan
2MASS_J20511455+4413379,312.8106511817742,44.22717526035429,235.49834708820163,0.8162451231014634,0.007355554428609012,17.319683960516606,1.6322621256333143,0.11249017698384543,16.015165398693746,0.231934152785172,58.50641891323412,1.7617439332377771,0.5410726044034616,-0.003947202915325881,qps,nan
2MASS_J20512059+4420322,312.83581316745375,44.342285888519115,1.6237859092888862,0.8095383894053254,0.007038260460115806,16.97498299079365,1.091504444138712,0.07226794845268159,16.79509570530497,0.13836321371048574,47.5051235989532,1.885121792674461,0.4130423517417324,-0.4221658558779807,b,
2MASS_J20512139+4424054,312.83911742903166,44.40149991620572,0.5106580216047949,0.8325747852256932,0.007809850596611503,13.141350378481016,1.1387591819516345,0.2835943212222421,12.990614605559015,0.3003927843556537,48.71204118098752,6.844764999166942,0.22099864698391666,-0.18360734041785265,b,
2MASS_J20515226+4418213,312.9677502432141,44.3059157295101,0.662699130096249,0.8561810230389204,0.028009108608460655,18.200085904761906,1.6373348429114667,0.10104100412661676,16.917898652016305,0.2009934736061929,58.58555851812535,1.5648440889157822,1.2023919166922317,0.04463481050673928,qps,
2MASS_J20522880+4418297,313.1200224959053,44.30822974945297,9.99374602603372,0.5679315895943079,0.038296737790552655,18.360091347619047,2.9670827141119025,0.5441394397101456,14.348298336201776,1.1020272740978765,71.37456865260766,3.0899058217034057,1.7583740512983883,0.4961196984052029,qpd,
2MASS_J20523394+4429168,313.14143743188987,44.48800174730115,8.615267332984464,0.2916550467353051,0.008445860053699983,17.406404526265824,1.3252500973663015,0.09592760462288684,16.628816288632773,0.2277051249343707,52.96272453824951,1.9896425347877291,0.5876142066244964,0.08255161814737327,p,
2MASS_J20532233+4438526,313.3430529515253,44.647931427049905,2.430701548636463,0.6584172151890357,0.0071508749306128565,15.530116970476193,1.0284354883562397,0.08827379431682209,15.46613578518066,0.2036914515960362,45.80314446731799,2.4601643142663683,0.31852254326425145,-0.18946076366535666,qps,
2MASS_J20533662+4439529,313.40262665227465,44.66467215720368,3.2087630887766005,0.4437691410717629,0.009986539680120612,16.721199944303795,1.3517102992632797,0.09692164169413896,15.892526412342956,0.2235993696124634,53.50583473697754,1.9653306693589976,0.604233889948572,0.597817034478093,qpd,
2MASS_J20564400+4346000,314.1833687815177,43.76669443921591,4.061232427020968,0.4526526192918462,0.015061133966143246,18.060018507973425,1.2529935088193356,0.09154919521205662,17.61083064627785,0.16436776587947222,51.40702696220738,2.014737680462173,0.5980686035187827,0.20643659682484888,qps,
2MASS_J20570162+4341387,314.25679032427837,43.69410701051157,2.988385751009951,0.611440255117138,0.01131573974488305,18.564869548504983,1.0079822674246708,0.07068496081695473,18.54344666762121,0.1325484606527052,45.227764867779705,2.0181451982393246,0.8136301948385185,-0.04869153574399144,qps,
2MASS_J20582381+4353114,314.59920599772784,43.88648447204281,1.0114028400738575,0.7786613025157753,0.040614771967770295,13.15541461960133,3.660237759285837,0.10312571091099064,9.909792577788114,0.12686047853293658,74.71933848639152,0.4100164691170256,1.218736055824502,0.8410315317607991,qpd,
DPP2017_409,314.80322628703317,44.2741206966779,,0.7829138396941134,0.008342859224634779,17.163282937962965,0.7278448925517134,0.14892676551410686,17.8068457080633,0.3513268323819876,36.04880796104118,5.502222438445133,0.478464677391462,-0.4314689469278641,b,
FHK_101,312.8605833333333,44.60799999999998,182.55118311718255,0.8793312674913631,0.06436373179424988,18.2055116514377,-19.383282165345804,14.016860589274275,57.38203792780352,27.415073070283945,-87.0466803590012,1.5691694184550142,2.117807312123981,-0.04717578137450296,s,
FHK_115,312.88908333333325,44.443583333333336,6.292011060769418,0.7093870585485773,0.013279157164520985,14.999444261269838,4.185191879170411,0.6682721796071824,9.070167562895575,1.2399280256830971,76.56183224347299,2.023411398155871,0.4407821119234671,0.10343250082668627,qps,
FHK_118,312.8974583333333,44.51088888888889,4.416535527230108,0.11365685490964815,0.010309777492830572,18.105954954746835,1.4017587562994245,0.12786919559647847,17.267147514089206,0.26369557202685456,54.496333578621424,2.4682914431959704,0.7960855223254282,0.17105148001275688,p,
FHK_123,312.9110833333333,44.0613888888889,0.9487325053844858,0.9170091572529424,0.031899543097807084,16.960586586037735,2.2566084448147743,0.1303484599407374,14.514638826039373,0.2518869966916641,66.09981349437942,1.2226933712857977,1.315639685943452,-0.09473358796996086,s,
FHK_127,312.9219166666666,43.798611111111114,1.3569627464690879,0.4395211087721642,0.01003158737470805,15.689936412432427,1.9475092544817667,0.7359363482920538,13.81442417804308,1.4447539167742534,62.820561840966604,8.248331992830897,0.778884258886937,0.07701104289036469,qps,
FHK_130,312.92541666666665,44.64908333333333,8.214345951571262,0.5843234988187506,0.0070598206451841375,15.44070238892405,1.1831262482322236,0.10322314164437653,15.046732605756164,0.2194578407197696,49.794892377298154,2.4662761982558847,0.2392297068192185,-0.0799029893932774,qps,l
FHK_133,312.9370833333333,44.4386111111111,3.7722587346534295,0.15409875355498792,0.010424188617510377,16.875230833860762,2.5637240558708507,0.4709714114859476,14.144116266276866,0.8113887584227851,68.69135230818246,3.472222422273513,0.5835094856133235,0.03486935620795299,p,l
FHK_134,312.93816666666663,43.81730555555556,6.242051875309273,0.6086663137556902,0.019525717280170614,18.4704446723301,1.3771691457872843,0.18617347187860445,17.611748358331862,0.4062323844528049,54.015576385290366,3.6048200842959575,1.1056047512617684,0.2551347197832497,qpd,
FHK_137,312.94395833333334,44.37258333333333,2.175419455713308,0.2455775808342626,0.01454548372835691,16.42148929050633,1.8861430225290023,0.30355458734087193,14.519561435822652,0.6435502547576021,62.068241788742284,3.7942046549165647,0.747029170349718,0.1089923624272116,p,
FHK_138,312.94758333333334,44.53561111111111,6.421386329003202,0.6985750578168695,0.026638907331919457,18.389115951898734,2.638210380225834,0.4530459115533589,14.943442741268669,0.9415418561414359,69.24104540293139,3.161953195246371,1.237495312517221,0.4000238069915026,qpd,
FHK_142,312.95675,44.63127777777776,1.034829943937824,0.8528574202302243,0.004195797221486862,14.645893890506333,0.985578160011938,0.07091315225418904,14.667908951835171,0.11610042929226605,44.58385116421844,2.0542297633997317,0.2069435477235447,-0.7273258054948648,b,
FHK_146,312.9820833333334,44.5646388888889,47.628829600931866,0.8750612331854497,0.019080215627158573,15.871081526045014,4.5427320509668085,0.4235505989335211,9.275104817939349,0.7874672479980802,77.58537610147799,1.111098826292462,0.7695129281260323,0.8502546754500165,apd,
FHK_15,312.654125,44.34716666666666,,0.9170863581484112,0.023448444978006758,15.2951091471519,5.4990046203699645,0.7345142075016424,6.7648452006526485,1.3891225629345547,79.69332812483444,1.3368649793069818,0.6821731527417036,0.4467975655947891,l,
FHK_150,312.9936666666666,44.62338888888888,1.9058203052605305,0.1198571016334133,0.012319890577406631,17.326969899999998,1.3527010592944042,0.1865416411748685,16.459481038163098,0.4487253685178851,53.52590315524039,3.704821512440767,0.8507016625363136,0.13462317495624826,p,
FHK_153,312.99662499999994,44.42880555555556,4.154410343904903,0.7966730719084313,0.011744985505060136,15.192673933544304,1.2722852105920344,0.2431198902536039,14.695543176369311,0.4430772702652588,51.83310330737069,5.179403688940769,0.3169767756868262,-0.12043169116875654,qps,
FHK_155,312.9975416666666,44.272861111111105,,0.9446047241865514,0.008349459737889673,14.666361271296294,0.9109238107300484,0.07836019593353111,14.811881909781626,0.12943105870427551,42.331134628931416,2.444226825478341,0.3084866799925141,-0.3142186393558782,b,
FHK_158,313.00466666666665,44.544166666666676,1.261905941062194,0.7394578198355893,0.006294217307619669,15.927255687619047,0.7997156675764321,0.1204376745671844,16.288974459342402,0.21390384149975186,38.64987258008926,4.185836479823259,0.2344210517841563,-0.20086633443612015,qps,
FHK_163,313.0193333333333,44.625111111111096,54.685958644936456,0.8038272770499597,0.026344706387669992,14.156162515555556,3.6589457101373295,0.3221482105888154,8.465106990805705,0.6877298216825269,74.71419496437026,1.26853456876567,0.9453924462443916,1.1100951031086363,qpd,
FHK_164,313.02204166666667,44.291472222222225,0.9100281678783224,0.7424111892945936,0.02466748634266543,17.454611510759488,2.781930176171357,0.3144810763810093,13.334658454247437,0.7249185008518051,70.22837986663782,2.0459381376388794,1.1137338227195073,0.6534863857630263,qpd,
FHK_165,313.0252083333333,44.28777777777778,,0.9428606698785552,0.007376069817003667,12.924269782901554,0.8114717030269789,0.0904952427586322,13.155566078281625,0.11042749351476557,39.05835209076049,3.117939567945962,0.2067218078045154,-0.4340412678518544,b,l
FHK_172,313.04820833333326,44.29855555555557,3.535720408626076,0.3501411970364657,0.01491205002565858,16.146627497468355,3.4252820786260165,0.496366605469136,11.387357413491516,0.9717397656284924,73.72500629997569,2.1954805427730104,0.488986159072729,0.4152456940115831,p,
FHK_179,313.063125,44.28908333333332,191.14715251466203,0.8915359762474309,0.023911818639234958,18.67728777010582,1.7171763330883034,0.10272512724031624,17.16485786424953,0.2139898493199226,59.78555862559658,1.4791543084069672,1.3475937135116178,-0.10454202792736653,l,
FHK_181,313.0643750000001,44.469722222222224,211.01752396179336,0.7516133287940805,0.017645343133428457,16.667725382594934,2.732930244701792,0.25875630032388663,13.157130348831773,0.5176073154923486,69.90204209575249,1.7393075484929728,0.8190386411690956,0.26759696814114176,qpd,
FHK_182,313.0696249999998,44.258111111111106,7.8642843212675775,0.21359211780047066,0.00946347762006924,17.548647459662288,1.451562065859575,0.09612946082980288,16.639671590809208,0.1957953832618049,55.43653787173478,1.768192007597651,0.6692435476721931,0.2536141891842141,p,l
FHK_183,313.074375,44.354444444444454,3.21130118642878,0.3396589291818168,0.008406019426933255,17.080885022468355,1.4391067059605225,0.13838032937778846,16.201755106197574,0.27524133572900666,55.20550937215336,2.570860959765526,0.3929857862970293,-0.009943932946998494,p,
FHK_192,313.097,43.082361111111105,7.229315899809352,0.1859785515551028,0.011789972235006113,17.51118385960265,2.1369518758193786,0.2133323685705089,15.224187422451902,0.4298118855332893,64.92246199976822,2.187185651299674,0.5924931174155036,0.19484352163396607,p,l
FHK_200,313.1092083333333,44.573944444444436,1.4329369802862646,0.3666485344420128,0.0066072051054497614,15.642248783860762,1.3630441871901802,0.13088884192551795,14.830524356425395,0.2898352472101138,53.7342934899561,2.6098341850608784,0.3663405799806422,-0.18469489724772856,p,
FHK_203,313.11329166666667,44.077527777777796,0.9159824529253768,0.8999130751493274,0.01729823449458709,18.32473673219048,1.401657116311673,0.06928180530153583,17.45048325793163,0.14839136580086887,54.49437321204125,1.338658837591453,1.1320400489908036,-0.007048545118173556,s,
FHK_21,312.66883333333334,44.3473888888889,1.0358779093390764,0.9030367656541176,0.009097294209946169,17.449447292088607,1.2186789338619513,0.07823060893157252,16.923721358840414,0.18610702263865875,50.62904354473917,1.8015067399698792,0.6590764194625799,-0.28092417306650425,b,
FHK_210,313.1287083333333,44.33655555555556,,0.8951428138649127,0.05753143701481848,17.216935001265824,7.718020760166325,2.831754538606195,4.369502776919027,5.428485959054179,82.61749179802234,2.4724343854067974,2.261031207273835,0.4766189095328307,apd,
FHK_213,313.14091666666667,44.407194444444436,8.937695418499297,0.8332527994739293,0.02114886456998857,18.337690137341774,1.339992410428632,0.09721169434961917,17.54373888081171,0.21971668498605545,53.26701768339107,1.9948371061120231,1.32789193815429,-0.07347932207433433,qps,
FHK_216,313.14529166666665,44.233472222222225,10.649091830785405,0.17096604038933835,0.010985937098055029,16.1096266894636,4.155662833095275,0.29053209488747056,10.650631183622618,0.499598971265681,76.46984310227334,0.9028371018150556,0.5213525121224742,0.2951204939413973,p,l
FHK_217,313.1471249999999,44.55538888888889,6.441763938480225,0.3602057925163684,0.013459291589996902,17.3700066306962,1.1624063618188107,0.0648884119544666,16.898881618569447,0.18458265786204286,49.295104886874654,1.5790621500502495,0.7650606936960763,0.2796287205419078,p,
FHK_22,312.678375,44.36530555555554,1.0251535591567484,0.8919054679494419,0.01085626997550556,17.840674112658228,0.9096499093999708,0.06005263132882765,18.067577257023625,0.1549104238841359,42.29122001623665,1.8828519603407528,0.7809745160769664,-0.2254838906740377,s,
FHK_226,313.1774999999999,44.322555555555546,8.977221807130643,0.1364481347133468,0.016457854859248836,17.37768687468354,3.0481465751090244,0.5070357475413112,13.162014744508285,1.043479463849624,71.83697891337255,2.7823147183350376,0.8253734415320234,0.0908993643124641,p,
FHK_234,313.21095833333334,43.71541666666667,1.3017033351517815,0.8795810083085416,0.022702439768465702,18.314623541471573,1.2686064756431361,0.20680918623380684,17.71221687926871,0.4530868887164452,51.752469112206704,4.513515190258032,1.333948259012188,0.6697706998789021,apd,
FHK_24,312.68720833333333,44.26516666666665,3.2240521420866752,0.9064341364131006,0.019249132298435463,16.181072238342967,0.8079154438928251,0.12851057523158388,16.580488586530247,0.2591220744795386,38.93527992446118,4.479192644865995,0.6885901891462387,-0.21253314079342311,s,
FHK_251,313.2739583333334,44.710305555555536,4.116498968066785,0.6038816379363717,0.009779090133424977,15.94552321170886,1.5889082977189974,0.12455424386609434,14.621527040941968,0.28197818057529034,57.81520938013735,2.016753544787428,0.4641540970755649,0.01661762924615491,qps,
FHK_253,313.2792083333334,44.30697222222222,,0.8953020588423539,0.005509999277458701,14.196387123492062,0.8889095018567723,0.10759900086595137,14.324195792075644,0.12394196376454936,41.63419899355245,3.4412684107824507,0.19579598560256825,-0.7174817527581334,b,
FHK_255,313.28416666666664,44.087305555555545,2.3262444668902043,0.8010245478777307,0.03450048844497463,18.22356009295238,1.8898864801650548,0.16629868460169386,16.30319364473423,0.3589983259147562,62.115236636000425,2.0758718395200737,1.7756536237688596,0.09618618089705153,qps,
FHK_26,312.692,44.319444444444436,13.704636645102322,0.6488829988081418,0.028136081706705892,16.437197907911393,4.522926436651487,1.2525616547003091,9.782169749263417,2.356514080765974,77.53270950455514,3.2150649206035524,0.6807786320467403,0.4274307521342005,qpd,p
FHK_272,313.3210833333333,44.64283333333332,174.69689679726775,0.782494348606803,0.013723789001988344,17.396612630696207,1.114580135006487,0.06633937872357287,17.069712391460698,0.18765869987928602,48.101582305157756,1.6902420416514972,1.0960854191358735,0.3723684634989859,qps,l
FHK_278,313.3497499999998,43.905,,0.6748076322306811,0.008667220706669336,14.443741231666666,4.083076203906561,0.9262802140878592,8.719704427526963,1.7125500653902384,76.23838125302619,2.9133693627170314,0.2959189826518759,0.2761079313269721,qpd,
FHK_28,312.695875,44.29147222222221,1.0530742956270078,0.637760698486838,0.012081719964463864,16.592677313730572,1.3289234442939153,0.13469711652379954,15.896689157831151,0.2850573430122276,53.03894831769328,2.7790953034817614,0.4606911790094456,-0.06563323868746562,qps,
FHK_281,313.35270833333334,44.342805555555536,2.778363005585506,0.19908986102759169,0.011762676881111492,16.458690968987344,2.611480213695496,0.3199025162954825,13.082535458418615,0.6746405225346255,69.04692673838736,2.3044145345780143,0.4864525733381401,0.31977950559322904,p,
FHK_282,313.357375,44.17925,1.4534570541910168,0.14810495501785684,0.007955785134643139,16.505422041444863,1.6675542076573149,0.11170708731578594,15.15276497955735,0.2281747336995794,59.04969904516018,1.683769750730267,0.4077790752707194,0.06081778551406655,p,l
FHK_285,313.3654583333333,44.17630555555554,222.58683877368026,0.6435814921205213,0.03887344205363789,17.597791905893537,3.9001893358369935,0.2924873532847876,10.331120145671537,0.7340118134647522,75.61927447071825,1.0228095594509496,1.6243967715726328,0.011918464124266826,l,
FHK_286,313.36758333333336,44.305777777777756,0.974698721215234,0.16415477806611006,0.010039281477049387,18.148579890506326,1.2058436987559085,0.06182979308124925,17.666519888109196,0.13961828061774284,50.33125622602717,1.4345113234772895,1.2628270317442938,0.09998264399361033,mp,
FHK_300,313.394875,44.48825,4.6759608749223815,0.8788321397256184,0.015091629881079106,17.3086925414557,1.3345235431330589,0.09604409422885074,16.38711899942306,0.26278056638625635,53.154638160675475,1.9757484701049863,0.8287344235458393,0.11190077125883988,s,
FHK_32,312.70329166666664,44.32316666666665,211.01752396179336,0.7387325634929262,0.02228057059093591,16.69428304398734,1.9361835024995049,0.06461022681513018,14.939790288192524,0.1205508943456195,62.68455236700247,0.7807899892776213,1.082478446214274,-0.6745968856711334,b,
FHK_323,313.44395833333334,44.1803888888889,2.8890831624137294,0.1328138874862455,0.009550766643966159,17.23880222452471,1.3078852751836547,0.08239396307959912,16.517785742949435,0.1903737710642961,52.59872264137679,1.7321498075188133,0.7665338751554484,0.2368657233596775,p,l
FHK_327,313.487125,44.85883333333333,,0.9022030689263616,0.03600765220935905,18.183326107096775,2.015349249106075,0.2605145286458064,16.252667158808066,0.4947569252376756,63.609763188151334,2.9398945735819466,1.5156413086655625,0.17762607457402638,s,
FHK_344,313.55720833333334,44.40897222222221,0.8455045803745623,0.7036384657995763,0.052803998218626434,16.71683148974359,3.0975863182437022,0.3453022151791805,11.732865470989944,0.814044911664241,72.10825985178266,1.8738956378518816,2.1310927162584767,0.4389717839386307,qpd,
FHK_348,313.5881250000001,44.257555555555534,,0.9472145014901279,0.008071305796370006,15.6086406994403,0.8405961295671078,0.0388483768794991,16.014571393873418,0.09921923167354496,40.05027901317466,1.3045181195616755,0.3467909648768403,-0.4578800364087198,b,
FHK_35,312.72154166666667,44.39822222222222,79.23302012848106,0.8891105192676295,0.02276028204592441,17.260714003821658,1.7768924308776093,0.2123813608947781,15.622235641421554,0.44954543463668895,60.630049108566205,2.9205280270830887,0.7211788842850425,0.3906203001161622,apd,
FHK_36,312.72325,44.35025,31.17223428767109,0.6723642199752009,0.05711778585001932,14.963962011392406,7.779149233437513,0.5449934063765327,4.06895724971693,0.8874032768711035,82.67487089647766,0.5064934443327324,1.793157875593815,0.706981437494427,qpd,
FHK_361,313.69416666666666,44.20166666666666,12.482661553981028,0.5867197892392176,0.032758040806016075,17.883353257276113,1.4867316976306288,0.10499052199500347,16.475149433880333,0.2934578786492441,56.074579158478784,1.878968059128281,1.6982052040338451,0.6499711391106191,qpd,
