ID,RA,DEC,PER,Q,M,NU,rMean,primary_class,secondary_class
GDR1_2162078393549548288,314.6652178869925,43.71918620169887,0.5518872465277158,0.6688696032227105,-0.0929082617032507,0.004361243757579106,14.4734824602649,qps,
GDR1_2162091003573281920,314.15074819573965,43.359072063574246,32.60770622317977,0.8537364671583422,-0.1995948497399393,0.019995399426259063,18.01416574013841,qps,
GDR1_2162091278451209472,314.2148785903454,43.38047442503331,121.98577217991892,0.738204877736457,-0.10630314989075654,0.007950012984315344,17.180913789679714,s,
GDR1_2162117563651224960,314.3612272648295,43.59153144981275,6.956136400980486,0.7089489665359745,0.03765139514252633,0.013367785305583434,17.195405385430462,qps,
GDR1_2162121961697794304,314.2639594847423,43.69569038789106,200.49366411670584,0.8411093727307694,0.2439887762299257,0.05840474040798601,16.536406207615894,qpd,l
GDR1_2162122064777006080,314.30208780917013,43.68232215600878,1.4370376455985137,0.9401193681441397,0.04253852943579447,0.0576929662543649,18.530256577926423,s,
GDR1_2162122339654917120,314.2815455457374,43.699905814840704,7.152707035972966,0.6870384469248401,0.4293499754172435,0.017603371156526028,16.748250714950167,qpd,
GDR1_2162123198648385024,314.267987947343,43.741480000730775,27.117147485866408,2.089131971415095,-0.009262820775975348,0.01153128449292887,18.893038894370857,u,
GDR1_2162126187945624704,314.50575275109367,43.75559320151324,,0.8029636008967805,0.2927479939902208,0.037702268370301946,16.628129056291392,qpd,
GDR1_2162126325384584576,314.53692232894724,43.783272613953606,5.9104816426812725,0.7028180176048404,-0.022712168019222302,0.022982457695169097,17.284203926158938,qps,
GDR1_2162127562335172992,314.5252253995614,43.82579207636382,3.9311404607718727,0.6183987938433609,0.08275017515325765,0.013547909267061729,17.015865100662253,qps,l
GDR1_2162127974652045056,314.5254813603184,43.883630729713374,4.14011553957902,0.7719764668549446,-0.02421886872932005,0.017898836993307632,16.54455093311037,p,l
GDR1_2162128009011784832,314.5450978433306,43.885607658494436,,0.6799466929638948,0.19980308170410044,0.0231156185999888,15.738759987959865,apd,
GDR1_2162134880959435904,314.1945193774256,43.767239662532866,3.3715123096417754,0.2160275648175984,-0.03255408190267313,0.008242055742809794,17.128751480132447,p,
GDR1_2162135327636039936,314.2472540277824,43.79804463179902,210.93634990510398,0.6866816189863842,-0.4282152312939677,0.04850564967641633,17.989592233112578,b,
GDR1_2162221536218867072,314.59855597445545,43.882055000647505,18.995635170331266,0.3861002625297746,0.0393850269933367,0.015138862951351147,17.01047079271523,p,
GDR1_2162221639298015872,314.61260429407434,43.88890231742855,182.4307119174757,0.8913728545567826,0.07509568927625512,0.030700833836568606,17.64846815231788,s,
GDR1_2162221673657763584,314.6267388988931,43.89975752674886,6.446772245651842,0.8604817411091007,0.10876145015183784,0.04841848880564696,18.6480362367893,qps,
GDR1_2162221673657766272,314.62700181220225,43.90262235999385,167.3534413933319,0.7086892717928774,0.08098849466053863,0.01119685701216122,17.284063567880793,qps,
GDR1_2162221776736976896,314.57094734880053,43.89535910826638,106.01881179586056,0.8666928509678871,0.33833835827903186,0.017747860389940404,12.71868739143969,l,
GDR1_2162221811096717952,314.5817321920033,43.89846388188703,,0.8543773000367536,0.010429552749909756,0.0154713853902834,16.332937650662256,qps,
GDR1_2162223086709799296,314.72174296798727,43.9758002436749,106.01881179586056,0.7985119957802332,0.5339192567998963,0.023443410024659318,18.769012180936453,qpd,
GDR1_2162224147560188672,314.6975081853883,44.026321614100105,10.168969763239332,0.6585724199100889,0.3550870391237541,0.021465625166461874,18.83293866621881,qpd,
GDR1_2162227205576431488,314.63997369544984,44.05985047413489,6.652886451690831,0.9330818265499016,0.014631744102198157,0.0824209150927301,16.058203364126395,s,
GDR1_2162231676644797824,314.8864393131778,44.14306109748972,0.8387927498138132,0.8046662292755357,0.09836521249266596,0.009328358899831522,18.335167832031253,qps,
GDR1_2162235726791704960,314.7046177588673,44.27115999428571,0.5428889482774951,0.9245515600179658,0.30987094683723937,0.08361257749100615,18.248531540601505,apd,
GDR1_2162235795513138560,314.81188288335704,44.20792432338372,0.9798362611003212,0.7600532765020602,-0.06806767266944035,0.024746607800246036,18.634627979133857,qps,
GDR1_2162239506362783488,314.4054311152652,44.112204802183285,0.5219501887700992,0.9287030659948556,-0.12621662675776507,0.022776590108416442,18.559317752327743,s,
GDR1_2162240708953684992,314.5397046059057,44.184086431611995,191.14715251466203,0.8583926283533158,0.186400339072826,0.0476137070144411,18.411467504299065,s,
GDR1_2162251394832460672,314.55137913084803,44.34949107285121,6.431558992790259,0.1552577367433946,0.1803249424219737,0.009211608226079304,17.879340285321103,p,
GDR1_2162872928138757248,313.3151536451038,43.73966973033053,0.4999702430954969,0.7447688956411799,-0.5085388453162565,0.08041453696251742,17.450247625,b,
GDR1_2162886568955114112,313.4279200391176,44.06351857361957,0.904352197775138,0.8517724855543961,0.30788684595808263,0.032486223857233085,15.453546489272027,qpd,
GDR1_2162886775113495552,313.51609850019895,44.029936251960095,4.90179309050564,0.8523987544075043,0.22058155846525446,0.05683782520810742,16.716647277254904,qps,
GDR1_2162902683672550912,314.0487983814546,44.18196083626438,0.8155199444573179,0.8143282645647754,0.4862021462199962,0.04015271137865077,16.040120445676695,qpd,
GDR1_2162903680105026176,313.92714208954806,44.23687717027233,9.017099354611183,0.6280255477645059,0.5265427382700042,0.03937868706639089,18.299030080268203,qpd,
GDR1_2162904161141389696,313.98792998351576,44.259951032886626,8.745172010390942,0.7158902172121697,0.5134096096944759,0.04323311004504972,17.040008815599993,qpd,
GDR1_2162909830498130048,313.76259600948583,44.18112215981157,138.84866206827758,0.8164960798411438,0.17751245505296745,0.017540816378754133,16.323365861235956,qps,
GDR1_2162924673904534272,313.22628231487136,43.871243289641264,118.41887778030338,0.8397345610309449,0.43827011588659104,0.04641087378908596,17.327595406333337,qpd,
GDR1_2162930652500328832,313.0769060360245,44.087509519964286,8.524816321607469,0.9105798325538468,0.004334394687484949,0.016855193002394936,18.40657965,s,
GDR1_2162931580213813632,313.16609292875387,44.09671588914086,222.58683877368026,0.6388990526466775,-0.03998130643442623,0.010079296852885422,18.677729346946567,s,
GDR1_2162931786370808448,313.11680283929536,44.05861394172086,154.72348245367584,0.8036806420245328,-0.1628493122216612,0.05649355850786405,14.862886073025047,b,
GDR1_2162932851524210816,313.15196438536617,44.19620838058371,6.588110785293352,0.6138814496657115,0.7039462495893466,0.029325598535249107,17.33695864038095,qpd,
GDR1_2162932993257907584,313.35294774701265,44.04186114412709,,0.9199348787460804,-0.1771971584318581,0.009648034240360582,12.729297376078431,b,
GDR1_2162933882314931968,313.393035373416,44.12793432838515,6.631153494621309,0.4125040301699637,0.03687253125333826,0.007531275212403396,16.913563771946563,p,
GDR1_2162935565942174208,313.41729718195745,44.17929426247285,0.5154558307636937,0.8991735934775549,0.2815054754918692,0.0444075933676283,17.357072902862598,apd,
GDR1_2162936665453858432,313.38076414721843,44.2262346869474,10.790611982995353,0.9107275980920669,-0.09095180211221468,0.015298498001634703,17.280940823900572,s,
GDR1_2162938074203123712,313.30835291416764,44.216048994754495,7.268239032798978,0.4337714085958486,0.4152459339857391,0.030403489556584937,17.1272569027451,p,
GDR1_2162939173714801152,313.27476939197817,44.26074820925187,64.1981521629506,0.9397472926248629,0.17524961537343514,0.07034633583136589,18.7518296275,s,
GDR1_2162939208074518912,313.2187268777803,44.240317136194896,,0.8136795971517392,0.5171296856882062,0.06677362059807583,17.90623305700389,qpd,l
GDR1_2162939208074527616,313.22393503246906,44.249178733588536,8.745172010390942,0.8953736865702596,0.3897638645043925,0.08977530728793147,17.32986503671875,apd,
GDR1_2162939792190072448,313.3288316946642,44.24402348085625,9.037171278558985,0.6192932899781427,0.20258675358099307,0.023881029727679783,18.40965160176125,qps,
GDR1_2162940067068027264,313.40123051637886,44.27395532006168,1.183548155206292,0.8384625058604164,0.16413258431629224,0.07094093925939146,18.302225167559524,qps,
GDR1_2162940067068027392,313.3967863782052,44.281289838825465,21.91679103360884,0.506885267996522,-0.11554604180592587,0.011628496359106507,17.707663938653365,qps,l
GDR1_2162941716335179008,312.9884250111627,44.03779365337419,7.483116981783753,0.5895420670865348,0.2702931544889195,0.03729115350516745,17.973610135294113,qpd,
GDR1_2162942918926094208,312.95230917862733,44.088782803535345,61.73990050342821,0.9175403480006398,0.030443430333829805,0.009148294735043468,16.984882794291757,s,
GDR1_2162944911791083136,313.09385664703177,44.23337851243401,3.00899416960918,0.6398824370250576,0.13510979594003653,0.012942840921637987,15.987209324230768,qps,
GDR1_2162945976943020416,313.0767383034075,44.275134667591544,0.9786931575547204,0.908014400956096,0.1155031019382541,0.05756754954183629,17.517297898325356,s,
GDR1_2162946080022052992,312.8787451542417,44.116509859787705,,0.925229340065076,0.5289828765368183,0.023044815082861245,15.968770996309965,apd,
GDR1_2162946526698717056,312.8904299532222,44.17068994339685,9.569722650362934,0.7788451353890751,0.026099688425870574,0.023602933296916897,17.398006147232472,qps,
GDR1_2162946767216898432,312.95359237612575,44.184080404503575,0.8061279849238034,0.8049311822914333,-0.13120033213130305,0.012541115820390593,17.39375896355932,qps,
GDR1_2162947420052773760,312.8517155562052,44.21783703842847,,0.7283511319329735,1.0141303978056972,0.11473782890793878,18.207893335826768,apd,
GDR1_2162947591850664960,312.82599171691106,44.21892964524781,7.879547680602514,0.4357415052626968,-0.1036524900229013,0.03197384364693875,15.534116549446495,p,l
GDR1_2162947729289614848,312.8818772201587,44.216997522769105,235.49834708820163,0.8137141221753553,0.3921381584087649,0.026068295300068628,18.577878004832712,qpd,l
GDR1_2162947798009095808,312.8624501704055,44.22094146912779,1.1119110718397691,0.8113391643060103,-0.21147385156673545,0.008154833457436252,16.540460474907757,qps,l
GDR1_2162948107246789120,312.8483716815662,44.261805992122966,6.786335762344256,0.5091873288223048,0.01343892608494143,0.024316978278191684,17.922280920462047,qps,
GDR1_2162948141606527616,312.8690904291109,44.2625428298529,7.033223011417498,0.9189828557259166,-0.30361965507644445,0.021771901645913225,17.771286724752475,b,
GDR1_2162948691363126144,312.97041974693065,44.2659479554346,200.5914551690006,0.8619658701084978,0.6138215391285251,0.08630880670844493,18.495977467540325,apd,
GDR1_2162949309837722880,313.00072099191436,44.333053725436564,4.955637461426407,0.7833564386573684,0.16349201302826674,0.014468950267661209,17.805405756962024,qps,
GDR1_2162949378557095680,312.922569534802,44.251955561685,1.1705805296973055,0.8280895027117297,-0.05254973599104347,0.07272753749600344,17.250871053768847,qps,
GDR1_2162949378557115136,312.9246367931808,44.26892642828634,1.0225714640933872,0.9254584602831064,-0.06128134348276872,0.013437439017815252,15.806769566903071,s,
GDR1_2162951027824541312,313.19785316973656,44.26164443036425,211.01752396179336,0.8862107944421497,-0.0167196448674883,0.02606774458266592,18.507607537717604,s,
GDR1_2162951474504020224,313.2076249187297,44.317265273447205,8.623538619749432,0.8701931062602989,0.3692833426891314,0.030188652521676133,15.59799658622951,apd,
GDR1_2162951749379088640,313.14321933614536,44.294499503192384,7.285653935475488,0.7272768524699164,0.06174094176048343,0.02725593928170449,17.028982650316454,qps,
GDR1_2162952470933669632,313.1180077764276,44.354053424749935,5.797807790626122,0.6798335055524184,0.14407420008948407,0.03688894015599619,16.819040310126585,qps,
GDR1_2162952711451794176,313.25749878643944,44.31827220058872,8.264510977312852,0.4060329047234466,0.006738619609485184,0.012929941803805852,17.298740671202527,p,
GDR1_2162955185352996096,313.0539040561621,44.34816854948304,,0.8888471973027935,0.11192413721246514,0.0915973016518784,17.553402915238095,s,
GDR1_2162955803828359040,313.0766347666336,44.417247815415685,0.97704443135146,0.8724807766282983,0.12707209478094503,0.03386376910562055,18.59538515886076,apd,
GDR1_2162956903341232128,313.02800205995027,44.465390588231315,,0.914861896821236,0.5630318833207836,0.036084312030355684,17.13692101174603,apd,
GDR1_2162960820350057856,313.478159470982,44.328335578072405,,0.6605692536873258,0.3196633195779239,0.040996422455904666,18.368272074050637,qpd,
GDR1_2162961267026674432,313.4896617057508,44.342379395681846,0.9870209637108148,0.8883134071480948,0.21535891198840945,0.013638511577309751,16.743939964102562,apd,
GDR1_2162961541904548992,313.5959319846104,44.3209265814808,,0.9030328958557764,-0.2849655462795853,0.007052102629372642,14.83773164785276,b,
GDR1_2162962985013647616,313.56699484966947,44.40291592301878,0.989267740267372,0.7083422765829571,-0.006227101085984994,0.014527116973828628,16.188776685971224,qps,
GDR1_2162965012238950656,313.4077230134428,44.405784683179455,14.435578111177774,0.21332560816816265,0.036096355390420526,0.014426305448245262,17.702651426265824,p,
GDR1_2162965287117378944,313.3769366489555,44.445401246216534,182.5521800272541,0.6934317557161993,0.4976951112993541,0.040849957202647,17.857208163291137,qpd,
GDR1_2162965699433784192,313.39769032411016,44.46339235085033,106.16934447654828,0.9231738191088368,-0.122860325643239,0.03340281098060583,17.21367645189873,s,
GDR1_2162966146109606528,313.4939417295994,44.42661241635336,4.545090001979585,0.7875425717509689,0.22788448280877396,0.05603334283501736,18.14623255727848,qps,
GDR1_2162966798944719488,313.5365549737283,44.503181058530046,,0.8564456882482548,-0.056082930826973486,0.007650347655424345,16.708739242771088,s,
GDR1_2162967795377160064,313.49350340688306,44.54305795713624,4.937556459556464,0.8776672010646388,-0.1689898917920712,0.005460592177604986,15.391868904113927,s,
GDR1_2162969788241971712,313.6900622847246,44.52697728864731,12.757230406864755,0.6592210501116273,-0.09508281885919996,0.00785715047147015,17.190797483128836,qps,
GDR1_2162969788241973632,313.68607457615644,44.52895151743057,,0.8380382360760638,-0.07140715597073394,0.005417930351224504,14.161540622699382,qps,
GDR1_2162975698125115392,313.72642956071644,44.72860375213026,1.0182116268516055,0.8655653147335509,-0.16083681342232548,0.02146196710833085,17.747421680368102,b,
GDR1_2162976419671618816,313.69025747381744,44.72828317522482,0.931168244554197,0.8861338655532975,0.4008517980277287,0.03476282377577049,17.59101980462963,apd,
GDR1_2162978172018122240,313.2877317325571,44.50295916225333,0.5161111068157274,0.8914837621230152,-0.05811037145057695,0.027399708258917837,17.779741533227853,s,
GDR1_2162984631649047936,313.2637373528789,44.663571185242866,4.76934392739261,0.7825796857527522,0.25250855664898497,0.011065340339522405,17.495358950632912,qps,
GDR1_2162988101982678912,313.6231402254145,44.75750335500434,0.9302545404275828,0.8765275846736971,0.11210663655621317,0.03786730725055098,16.58704143128834,qps,
GDR1_2162988754817727232,313.6121692637456,44.79805822787978,11.591652357794953,0.8275308193228347,0.5773711723377204,0.07288549019046704,15.681671987692306,qpd,
GDR1_2162989201494332800,313.57383253288066,44.811134999192745,9.038308843730665,0.6981672002396797,0.047635771900495734,0.0068256534857060345,14.531002381176473,qps,
GDR1_2162989510731974016,313.60174372573124,44.80487816338861,8.230999823334924,0.666877858179725,0.5924413639311088,0.05929634196938738,17.102169000309598,qpd,
GDR1_2163017101601143040,314.020203173375,44.58231171364184,18.51789992578989,0.8971669370475381,-0.10577820458330144,0.013840268140554996,17.635630671253818,s,
GDR1_2163020881172468608,314.2669830495015,44.63076131524417,3.2760848987170137,0.5414205026501429,0.23542279744165676,0.006063347100793046,15.300166646788993,qps,l
GDR1_2163069500202546688,313.76662345958664,44.74070007403486,,0.9170974004275269,0.06206171395552989,0.02440071014604766,17.419238013523135,s,
GDR1_2163135367823138944,312.8169403422865,44.249996064152405,,0.8872251009403778,0.32639221499552057,0.03984144740393639,17.05020224222222,apd,
GDR1_2163135573981345152,312.7565367275058,44.26166089652195,7.364955092999716,0.2591275822430877,-0.0019961565751963404,0.013636759563168949,15.458944435973596,p,
GDR1_2163135573981345280,312.7561119042319,44.259557343227584,5.529332057656911,0.4652233820507264,0.1944746680123744,0.009445448018105198,16.425334344518273,qps,l
GDR1_2163135677060562176,312.7737481103964,44.2756174992443,29.15735861214416,0.8507322393322271,0.2022585148736756,0.0548681633610284,14.880948977096775,qps,
GDR1_2163136123738466688,312.80038267902404,44.313240837133534,1.0104003963299573,0.8448820634326468,0.005947886454337955,0.016778855443188686,17.856060620915038,qps,
GDR1_2163136192456870016,312.83106326015115,44.325146090175686,,0.9090818792983196,0.3137587827965285,0.06969119087839948,17.171662231012654,apd,
GDR1_2163136364255498624,312.7190342985914,44.27888878470984,8.615267332984464,0.9427829866339325,0.3785815818845355,0.01627203893248598,14.763744509661837,apd,
GDR1_2163136742213531520,312.74588223129325,44.33173518582862,5.499372497373977,0.7093887572288495,0.2185160419484647,0.009516250445833542,17.571178858544304,qps,
GDR1_2163136746511218176,312.7478393033757,44.32750211468454,6.84353303886362,0.7181476298861764,0.14840045999416832,0.02918331125385978,17.589087183174602,qps,
GDR1_2163137360688842752,312.7746285220051,44.39641897681263,,0.8366923760364444,-0.022970037848265342,0.012746827211753804,18.35151021582279,qps,l
GDR1_2163137738645105280,312.8444553863257,44.3521006870259,7.7590743757567875,0.6769984456757938,0.18588196940750307,0.02287632447243696,16.11277988386076,qps,l
GDR1_2163138116611233408,312.9531889678755,44.39470490406047,8.85967772606117,0.8119699253192678,-0.07232499811382395,0.030811348117489232,18.112394731962024,qps,l
GDR1_2163138288400926464,312.8865953964193,44.39665464404827,,0.943884221645448,-0.02371697566044321,0.030735301676401133,16.514140796835445,s,
GDR1_2163138361418522624,312.9135525014715,44.40778696773347,1.036142282645517,0.9051394245693928,0.1944457566515969,0.045359977738223936,14.83070555063291,s,
GDR1_2163138597639123456,312.8326758152813,44.38512183346858,0.9803474574919616,0.9062251300976571,0.7170925506974046,0.057718258407240125,17.823620213375797,apd,
GDR1_2163138601937119360,312.81884032151413,44.3827735529161,2.4248942512376948,0.6933403472430967,-0.2579137799240841,0.009987324260824269,15.311396306962028,b,
GDR1_2163139151692568576,312.8685210789231,44.433620803815266,191.14715251466203,0.6246197608147127,0.12327097800947588,0.07054657496559298,17.900429102215192,qps,l
GDR1_2163139804527939968,312.70243444677425,44.3512518624165,6.22448359083773,0.5982993492117571,0.10805548316865067,0.04016652869050187,18.500785217777782,qps,
GDR1_2163139873247408384,312.6685306707504,44.339344334403286,5.03554336266382,0.4567742761379567,0.04898202436661096,0.016376464628193144,18.230372762974685,p,l
GDR1_2163139937669407872,312.6557508284225,44.34805504775345,6.048294312112773,0.742248177673499,-0.06665640441106661,0.009869623213356368,15.324809871202529,qps,l
GDR1_2163140246906862080,312.7287237613243,44.38283520549869,18.950077636919293,0.8770605725987239,0.32410304064157724,0.08331558643993554,17.635158098101265,s,
GDR1_2163140281266601728,312.7448012775342,44.38816458154733,4.44555224809608,0.8346602633492676,-0.045550630680943116,0.019362174707956342,18.044684586075945,qps,
GDR1_2163140315626343168,312.7693628453087,44.3972432622505,191.14715251466203,0.4733320005378767,0.26628112584407965,0.033455684445598766,14.460411889556957,qpd,l
GDR1_2163140315626344064,312.76289490947937,44.40076132666685,8.383979932449611,0.6945428704815894,0.20596613055839472,0.02879272366732178,16.862320221725238,qps,
GDR1_2163140315626346880,312.7638913920373,44.40428515934821,,0.6928503353263801,-0.10963387841772597,0.029398816780713675,16.650278862658226,l,
GDR1_2163140453064444544,312.7123320321692,44.39623822222878,,0.8308689487317771,0.25261915755231185,0.04342232147237254,18.008952876190477,qps,
GDR1_2163140968460295680,312.6154861844204,44.39139410498164,,0.7274876804363712,-0.3261123599862721,0.007140615666578855,15.265812181329114,b,
GDR1_2163141208978477312,312.63467375634264,44.43817851699804,211.01752396179336,0.7773494227504044,-0.042725550430769865,0.008280610907535572,17.764991392405065,qps,
GDR1_2163143717240796032,312.7537272945984,44.530465728732146,1.0387632651997014,0.9143768926356239,0.4491274651215769,0.08399306344592268,15.958055012658226,apd,
GDR1_2163144473153865856,312.94164656473293,44.47646401982018,10.621232087814507,0.6627870174478294,0.030358752489889368,0.026345048672150637,17.764639197151894,qps,
GDR1_2163144541882323584,313.011144384048,44.45799695989046,4.104015137835293,0.7450622359114151,0.4864188054593226,0.017923306784728494,18.032306264444443,qpd,
GDR1_2163144576233088640,313.0152968094033,44.47723291815445,,0.9046756737722396,-0.034915086048425435,0.018753929503992718,18.22164661107595,s,
GDR1_2163144644952565120,313.00412135165266,44.478171669720055,19.87791410366512,0.8849063081650892,-0.12236451376324164,0.01213703133803201,16.920486928797473,s,
GDR1_2163144851111005056,312.99458089748686,44.50758285888877,182.5521800272541,0.8134175291426107,0.3683175310056652,0.04068918894855536,18.228984302866237,qpd,
GDR1_2163145984982389632,312.916507636757,44.553945873148145,182.5521800272541,0.7068129260939614,0.4901433166783781,0.05485782057927791,16.54426884177215,qpd,
GDR1_2163148596322501760,312.8736830348407,44.538787089797324,1.034829943937824,0.8321197128564051,-0.3852343810311182,0.004146240893526909,13.942275634603176,b,
GDR1_2163148768121199360,312.84503454566214,44.56183160166629,,0.8622441777929001,-0.1502548682009823,0.007541721904246841,16.66576390474684,s,
GDR1_2163149214797802752,312.88916795656144,44.58175004168541,,0.693449158419866,0.0646830841699346,0.03281433212445445,16.369284096518985,l,
GDR1_2163149317877028224,312.88799831442975,44.61655320862664,1.0106078109828855,0.8756576739657446,0.4992151705135336,0.03735019736891304,18.18091062974684,apd,
GDR1_2163149661474923520,312.84865725313716,44.589583827644724,60.37907354656239,0.9517600407485026,0.08833447359857723,0.06596244390142313,18.67234145382166,s,
GDR1_2163155055959979392,312.6678481482751,44.51358919827957,,0.7619319851803791,0.1985971744127054,0.028277392265328705,14.808467292038216,qps,
GDR1_2163155227752761088,312.70038599475987,44.56016414568739,0.8619208438382044,0.7869111510922819,0.13033774143288085,0.023819177892881176,18.26475209556962,qps,
GDR1_2163156052385630336,312.7257984084001,44.635609332751294,9.547218333188756,0.23915235654477096,-0.08160466078973003,0.02211203943253884,16.690521618670886,p,
GDR1_2163169761929937280,312.6906807725453,44.91994973521836,,0.8117446057427015,0.3944195386168013,0.040023697159262135,18.24938069134615,apd,
GDR1_2163215391652091520,312.60242541317564,44.92092749329559,0.9100281678783224,0.7525209169658904,-0.011089380243647914,0.011242188877546936,17.890102136942673,qps,
GDR2_2067027228235955584,312.21539449689067,43.85037700947687,5.615449049902626,0.6987346227055323,0.0122996769755236,0.016041189443547342,18.018390788448844,qps,
GDR2_2162926254452857472,313.1646322654713,43.998398325633936,8.743228892173807,0.4589795685941885,0.02817629254548458,0.018742773562005443,18.005319249664424,p,
GDR2_2162948455142499968,312.9943655202102,44.2490878988824,0.9891853571043464,0.9146817961202746,-0.07322159799638799,0.015989122248035566,16.939160590625,s,
GDR2_2162951684957670144,313.11151769035183,44.285138743533935,,0.8212936361688531,-0.18448134507080344,0.007480761343510075,14.00024013918575,b,l
GDR2_2163136059317926016,312.8130652914013,44.304877026551296,0.8066084675227408,0.8452928145475219,0.13443653392284735,0.019692126742014003,16.240582676265824,qps,
GDR2_2163137120170654720,312.758957326272,44.33585049865385,160.85371518038602,0.8739534406535364,-0.2420204456739607,0.05510884826069424,18.52074329776358,b,
GDR2_2163139804529410944,312.70289201218,44.348121718414774,0.912892955033662,0.7906503511423998,-0.024909726769418557,0.012404196123103315,16.43917278607595,qps,
PSO_J205647.351+434127.587,314.19732404391516,43.69100543901369,,0.8899992777895281,-0.1009072885343116,0.007515080214594964,13.25320285397351,s,
PSO_J205818.503+435346.014,314.5771034612672,43.896088894135396,,0.7338850409986445,0.08779041384532366,0.0413606616594539,18.066858266887415,qps,
